"Date","Location","Variable","Value"
2022-01-18 09:00:00,"WA1","P..Tot. (ppb)","13"
2022-01-18 09:00:00,"WA1","Tot.Coliforms (MPN/100ml)","1986"
2022-01-18 09:00:00,"WA1","E.Coli (MPN/100ml)","47"
2022-02-22 09:30:00,"WA1","Water.Temp (°C)","19.7"
2022-02-22 09:30:00,"WA1","Turbidity..Form.Neph. (FNU)","2.5"
2022-02-22 09:30:00,"WA1","Dis.Oxygen.Sat (%)","101.4"
2022-02-22 09:30:00,"WA1","pH.25DegC (pH)","7.8"
2022-02-22 09:30:00,"WA1","NO3.NO2.as.N (ppb)","424"
2022-02-22 09:30:00,"WA1","P..Tot. (ppb)","19"
2022-02-22 09:30:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2022-02-22 09:30:00,"WA1","E.Coli (MPN/100ml)","79"
2022-03-22 09:00:00,"WA1","Water.Temp (°C)","18.2"
2022-03-22 09:00:00,"WA1","Turbidity..Form.Neph. (FNU)","2.2"
2022-03-22 09:00:00,"WA1","Dis.Oxygen.Sat (%)","101.6"
2022-03-22 09:00:00,"WA1","pH.25DegC (pH)","7.9"
2022-03-22 09:00:00,"WA1","NO3.NO2.as.N (ppb)","216"
2022-03-22 09:00:00,"WA1","P..Tot. (ppb)","53"
2022-03-22 09:00:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2022-03-22 09:00:00,"WA1","E.Coli (MPN/100ml)","1986"
2022-04-19 10:00:00,"WA1","Water.Temp (°C)","15.2"
2022-04-19 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","7.2"
2022-04-19 10:00:00,"WA1","Dis.Oxygen.Sat (%)","103"
2022-04-19 10:00:00,"WA1","pH.25DegC (pH)","8.2"
2022-04-19 10:00:00,"WA1","NO3.NO2.as.N (ppb)","211"
2022-04-19 10:00:00,"WA1","P..Tot. (ppb)","25"
2022-04-19 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","461"
2022-04-19 10:00:00,"WA1","E.Coli (MPN/100ml)","62"
2022-05-17 10:00:00,"WA1","Water.Temp (°C)","14.2"
2022-05-17 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","640"
2022-05-17 10:00:00,"WA1","Dis.Oxygen.Sat (%)","98.6"
2022-05-17 10:00:00,"WA1","pH.25DegC (pH)","7.7"
2022-05-17 10:00:00,"WA1","NO3.NO2.as.N (ppb)","381"
2022-05-17 10:00:00,"WA1","P..Tot. (ppb)","392"
2022-05-17 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","24192"
2022-05-17 10:00:00,"WA1","E.Coli (MPN/100ml)","8164"
2022-06-21 10:00:00,"WA1","Water.Temp (°C)","10.3"
2022-06-21 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","63"
2022-06-21 10:00:00,"WA1","Dis.Oxygen.Sat (%)","102"
2022-06-21 10:00:00,"WA1","pH.25DegC (pH)","7.6"
2022-06-21 10:00:00,"WA1","NO3.NO2.as.N (ppb)","706"
2022-06-21 10:00:00,"WA1","P..Tot. (ppb)","95"
2022-06-21 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2022-06-21 10:00:00,"WA1","E.Coli (MPN/100ml)","326"
2022-07-19 10:00:00,"WA1","Water.Temp (°C)","11.2"
2022-07-19 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","11.4"
2022-07-19 10:00:00,"WA1","Dis.Oxygen.Sat (%)","99.8"
2022-07-19 10:00:00,"WA1","pH.25DegC (pH)","7.7"
2022-07-19 10:00:00,"WA1","NO3.NO2.as.N (ppb)","706"
2022-07-19 10:00:00,"WA1","P..Tot. (ppb)","30"
2022-07-19 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","1733"
2022-07-19 10:00:00,"WA1","E.Coli (MPN/100ml)","99"
2022-08-16 10:00:00,"WA1","Water.Temp (°C)","10.5"
2022-08-16 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","5.3"
2022-08-16 10:00:00,"WA1","Dis.Oxygen.Sat (%)","101.1"
2022-08-16 10:00:00,"WA1","pH.25DegC (pH)","7.8"
2022-08-16 10:00:00,"WA1","NO3.NO2.as.N (ppb)","593"
2022-08-16 10:00:00,"WA1","P..Tot. (ppb)","21"
2022-08-16 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","921"
2022-08-16 10:00:00,"WA1","E.Coli (MPN/100ml)","71"
2022-09-20 10:00:00,"WA1","Water.Temp (°C)","12.3"
2022-09-20 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","159"
2022-09-20 10:00:00,"WA1","Dis.Oxygen.Sat (%)","99.1"
2022-09-20 10:00:00,"WA1","pH.25DegC (pH)","7.5"
2022-09-20 10:00:00,"WA1","NO3.NO2.as.N (ppb)","307"
2022-09-20 10:00:00,"WA1","P..Tot. (ppb)","291"
2022-09-20 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","24192"
2022-09-20 10:00:00,"WA1","E.Coli (MPN/100ml)","11199"
2022-10-18 10:00:00,"WA1","Water.Temp (°C)","15.1"
2022-10-18 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","6.8"
2022-10-18 10:00:00,"WA1","Dis.Oxygen.Sat (%)","104.7"
2022-10-18 10:00:00,"WA1","pH.25DegC (pH)","8"
2022-10-18 10:00:00,"WA1","NO3.NO2.as.N (ppb)","245"
2022-10-18 10:00:00,"WA1","P..Tot. (ppb)","34"
2022-10-18 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","579"
2022-10-18 10:00:00,"WA1","E.Coli (MPN/100ml)","41"
2022-11-22 10:00:00,"WA1","Water.Temp (°C)","15.3"
2022-11-22 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","288"
2022-11-22 10:00:00,"WA1","Dis.Oxygen.Sat (%)","99.1"
2022-11-22 10:00:00,"WA1","pH.25DegC (pH)","7.5"
2022-11-22 10:00:00,"WA1","NO3.NO2.as.N (ppb)","375"
2022-11-22 10:00:00,"WA1","P..Tot. (ppb)","387"
2022-11-22 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","155307"
2022-11-22 10:00:00,"WA1","E.Coli (MPN/100ml)","72700"
2022-12-13 11:24:00,"WA1","Water.Temp (°C)","20.2"
2022-12-13 11:24:00,"WA1","Turbidity..Form.Neph. (FNU)","5.6"
2022-12-13 11:24:00,"WA1","Dis.Oxygen.Sat (%)","100.3"
2022-12-13 11:24:00,"WA1","pH.25DegC (pH)","8.1"
2022-12-13 11:24:00,"WA1","NO3.NO2.as.N (ppb)","284"
2022-12-13 11:24:00,"WA1","P..Tot. (ppb)","23"
2022-12-13 11:24:00,"WA1","Tot.Coliforms (MPN/100ml)","1986"
2022-12-13 11:24:00,"WA1","E.Coli (MPN/100ml)","142"
2023-01-17 10:00:00,"WA1","Water.Temp (°C)","19.6"
2023-01-17 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","2.6"
2023-01-17 10:00:00,"WA1","Dis.Oxygen.Sat (%)","107.8"
2023-01-17 10:00:00,"WA1","pH.25DegC (pH)","8.4"
2023-01-17 10:00:00,"WA1","NO3.NO2.as.N (ppb)","175"
2023-01-17 10:00:00,"WA1","P..Tot. (ppb)","15"
2023-01-17 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2023-01-17 10:00:00,"WA1","E.Coli (MPN/100ml)","31"
2023-02-21 10:00:00,"WA1","Water.Temp (°C)","20"
2023-02-21 10:00:00,"WA1","Turbidity..Form.Neph. (FNU)","2.9"
2023-02-21 10:00:00,"WA1","Dis.Oxygen.Sat (%)","106.4"
2023-02-21 10:00:00,"WA1","pH.25DegC (pH)","8"
2023-02-21 10:00:00,"WA1","NO3.NO2.as.N (ppb)","194"
2023-02-21 10:00:00,"WA1","P..Tot. (ppb)","15"
2023-02-21 10:00:00,"WA1","Tot.Coliforms (MPN/100ml)","1203"
2023-02-21 10:00:00,"WA1","E.Coli (MPN/100ml)","46"
2023-03-21 10:20:00,"WA1","Water.Temp (°C)","16.8"
2023-03-21 10:20:00,"WA1","Turbidity..Form.Neph. (FNU)","48.9"
2023-03-21 10:20:00,"WA1","Dis.Oxygen.Sat (%)","98.8"
2023-03-21 10:20:00,"WA1","pH.25DegC (pH)","7.6"
2023-03-21 10:20:00,"WA1","NO3.NO2.as.N (ppb)","352"
2023-03-21 10:20:00,"WA1","P..Tot. (ppb)","103"
2023-03-21 10:20:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2023-03-21 10:20:00,"WA1","E.Coli (MPN/100ml)","2419"
2023-05-16 10:48:00,"WA1","Water.Temp (°C)","11.2"
2023-05-16 10:48:00,"WA1","Turbidity..Form.Neph. (FNU)","14.8"
2023-05-16 10:48:00,"WA1","Dis.Oxygen.Sat (%)","100.4"
2023-05-16 10:48:00,"WA1","pH.25DegC (pH)","7.4"
2023-05-16 10:48:00,"WA1","NO3.NO2.as.N (ppb)","541"
2023-05-16 10:48:00,"WA1","P..Tot. (ppb)","46"
2023-05-16 10:48:00,"WA1","Tot.Coliforms (MPN/100ml)","1203"
2023-05-16 10:48:00,"WA1","E.Coli (MPN/100ml)","155"
2023-07-18 10:15:00,"WA1","Water.Temp (°C)","9.69999999999999"
2023-07-18 10:15:00,"WA1","Turbidity..Form.Neph. (FNU)","3.3"
2023-07-18 10:15:00,"WA1","Dis.Oxygen.Sat (%)","103.9"
2023-07-18 10:15:00,"WA1","pH.25DegC (pH)","8.1"
2023-07-18 10:15:00,"WA1","NO3.NO2.as.N (ppb)","270"
2023-07-18 10:15:00,"WA1","P..Tot. (ppb)","26"
2023-07-18 10:15:00,"WA1","Tot.Coliforms (MPN/100ml)","326"
2023-07-18 10:15:00,"WA1","E.Coli (MPN/100ml)","50"
2023-08-22 10:38:00,"WA1","Water.Temp (°C)","9.69999999999999"
2023-08-22 10:38:00,"WA1","Turbidity..Form.Neph. (FNU)","220"
2023-08-22 10:38:00,"WA1","Dis.Oxygen.Sat (%)","99.5"
2023-08-22 10:38:00,"WA1","pH.25DegC (pH)","7.3"
2023-08-22 10:38:00,"WA1","NO3.NO2.as.N (ppb)","373"
2023-08-22 10:38:00,"WA1","P..Tot. (ppb)","245"
2023-08-22 10:38:00,"WA1","Tot.Coliforms (MPN/100ml)","1046"
2023-08-22 10:38:00,"WA1","E.Coli (MPN/100ml)","613"
2023-09-19 10:26:00,"WA1","Water.Temp (°C)","12.7"
2023-09-19 10:26:00,"WA1","Turbidity..Form.Neph. (FNU)","66.9"
2023-09-19 10:26:00,"WA1","Dis.Oxygen.Sat (%)","101.7"
2023-09-19 10:26:00,"WA1","pH.25DegC (pH)","7.7"
2023-09-19 10:26:00,"WA1","NO3.NO2.as.N (ppb)","206"
2023-09-19 10:26:00,"WA1","P..Tot. (ppb)","62"
2023-09-19 10:26:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2023-09-19 10:26:00,"WA1","E.Coli (MPN/100ml)","291"
2023-10-17 09:24:00,"WA1","Water.Temp (°C)","13.3"
2023-10-17 09:24:00,"WA1","Turbidity..Form.Neph. (FNU)","77.5"
2023-10-17 09:24:00,"WA1","Dis.Oxygen.Sat (%)","100.2"
2023-10-17 09:24:00,"WA1","pH.25DegC (pH)","7.9"
2023-10-17 09:24:00,"WA1","NO3.NO2.as.N (ppb)","252"
2023-10-17 09:24:00,"WA1","P..Tot. (ppb)","96"
2023-10-17 09:24:00,"WA1","Tot.Coliforms (MPN/100ml)","2419"
2023-10-17 09:24:00,"WA1","E.Coli (MPN/100ml)","1986"
2023-11-21 08:41:00,"WA1","Water.Temp (°C)","14.7"
2023-11-21 08:41:00,"WA1","Turbidity..Form.Neph. (FNU)","391"
2023-11-21 08:41:00,"WA1","Dis.Oxygen.Sat (%)","98.5"
2023-11-21 08:41:00,"WA1","pH.25DegC (pH)","7.6"
2023-11-21 08:41:00,"WA1","NO3.NO2.as.N (ppb)","225"
2023-11-21 08:41:00,"WA1","P..Tot. (ppb)","416"
2023-11-21 08:41:00,"WA1","Tot.Coliforms (MPN/100ml)","24192"
2023-11-21 08:41:00,"WA1","E.Coli (MPN/100ml)","7701"
2023-12-11 10:40:00,"WA1","Water.Temp (°C)","17.3"
2023-12-11 10:40:00,"WA1","Turbidity..Form.Neph. (FNU)","2.7"
2023-12-11 10:40:00,"WA1","Dis.Oxygen.Sat (%)","111.8"
2023-12-11 10:40:00,"WA1","pH.25DegC (pH)","8.6"
2023-12-11 10:40:00,"WA1","NO3.NO2.as.N (ppb)","192"
2023-12-11 10:40:00,"WA1","P..Tot. (ppb)","18"
2023-12-11 10:40:00,"WA1","Tot.Coliforms (MPN/100ml)","1300"
2023-12-11 10:40:00,"WA1","E.Coli (MPN/100ml)","88"
2019-01-22 11:30:00,"WA2","Water.Temp (°C)","15.5"
2019-01-22 11:30:00,"WA2","Turbidity..Form.Neph. (FNU)","0.68"
2019-01-22 11:30:00,"WA2","Dis.Oxygen.Sat (%)","95.6"
2019-01-22 11:30:00,"WA2","pH.25DegC (pH)","7.8"
2019-01-22 11:30:00,"WA2","NO3.NO2.as.N (ppb)","24"
2019-01-22 11:30:00,"WA2","P..Tot. (ppb)","21"
2019-01-22 11:30:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-01-22 11:30:00,"WA2","E.Coli (MPN/100ml)","56"
2019-02-19 10:25:00,"WA2","Water.Temp (°C)","14.6"
2019-02-19 10:25:00,"WA2","Turbidity..Form.Neph. (FNU)","0.62"
2019-02-19 10:25:00,"WA2","Dis.Oxygen.Sat (%)","96.7"
2019-02-19 10:25:00,"WA2","pH.25DegC (pH)","7.7"
2019-02-19 10:25:00,"WA2","NO3.NO2.as.N (ppb)","17"
2019-02-19 10:25:00,"WA2","P..Tot. (ppb)","24"
2019-02-19 10:25:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-02-19 10:25:00,"WA2","E.Coli (MPN/100ml)","88"
2019-03-19 11:15:00,"WA2","Water.Temp (°C)","16.3"
2019-03-19 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","1.8"
2019-03-19 11:15:00,"WA2","Dis.Oxygen.Sat (%)","100.8"
2019-03-19 11:15:00,"WA2","pH.25DegC (pH)","7.8"
2019-03-19 11:15:00,"WA2","NO3.NO2.as.N (ppb)","26"
2019-03-19 11:15:00,"WA2","P..Tot. (ppb)","22"
2019-03-19 11:15:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-03-19 11:15:00,"WA2","E.Coli (MPN/100ml)","214"
2019-04-16 11:20:00,"WA2","Water.Temp (°C)","10.7"
2019-04-16 11:20:00,"WA2","Turbidity..Form.Neph. (FNU)","1.2"
2019-04-16 11:20:00,"WA2","Dis.Oxygen.Sat (%)","99.2"
2019-04-16 11:20:00,"WA2","pH.25DegC (pH)","7.6"
2019-04-16 11:20:00,"WA2","NO3.NO2.as.N (ppb)","251"
2019-04-16 11:20:00,"WA2","P..Tot. (ppb)","17"
2019-04-16 11:20:00,"WA2","Tot.Coliforms (MPN/100ml)","1986"
2019-04-16 11:20:00,"WA2","E.Coli (MPN/100ml)","57"
2019-05-21 11:15:00,"WA2","Water.Temp (°C)","8.89999999999998"
2019-05-21 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","1.3"
2019-05-21 11:15:00,"WA2","Dis.Oxygen.Sat (%)","99.5"
2019-05-21 11:15:00,"WA2","pH.25DegC (pH)","7.6"
2019-05-21 11:15:00,"WA2","NO3.NO2.as.N (ppb)","247"
2019-05-21 11:15:00,"WA2","P..Tot. (ppb)","17"
2019-05-21 11:15:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-05-21 11:15:00,"WA2","E.Coli (MPN/100ml)","84"
2019-06-11 11:33:00,"WA2","Water.Temp (°C)","8.89999999999998"
2019-06-11 11:33:00,"WA2","Turbidity..Form.Neph. (FNU)","3.1"
2019-06-11 11:33:00,"WA2","Dis.Oxygen.Sat (%)","99.2"
2019-06-11 11:33:00,"WA2","pH.25DegC (pH)","7.5"
2019-06-11 11:33:00,"WA2","NO3.NO2.as.N (ppb)","283"
2019-06-11 11:33:00,"WA2","P..Tot. (ppb)","15"
2019-06-11 11:33:00,"WA2","Tot.Coliforms (MPN/100ml)","1046"
2019-06-11 11:33:00,"WA2","E.Coli (MPN/100ml)","76"
2019-07-16 10:50:00,"WA2","Water.Temp (°C)","10.1"
2019-07-16 10:50:00,"WA2","Turbidity..Form.Neph. (FNU)","16.1"
2019-07-16 10:50:00,"WA2","Dis.Oxygen.Sat (%)","97.9"
2019-07-16 10:50:00,"WA2","pH.25DegC (pH)","7.1"
2019-07-16 10:50:00,"WA2","NO3.NO2.as.N (ppb)","635"
2019-07-16 10:50:00,"WA2","P..Tot. (ppb)","179"
2019-07-16 10:50:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-07-16 10:50:00,"WA2","E.Coli (MPN/100ml)","2419"
2019-08-20 11:30:00,"WA2","Water.Temp (°C)","7"
2019-08-20 11:30:00,"WA2","Turbidity..Form.Neph. (FNU)","2"
2019-08-20 11:30:00,"WA2","Dis.Oxygen.Sat (%)","100.1"
2019-08-20 11:30:00,"WA2","pH.25DegC (pH)","7.4"
2019-08-20 11:30:00,"WA2","NO3.NO2.as.N (ppb)","207"
2019-08-20 11:30:00,"WA2","P..Tot. (ppb)","13"
2019-08-20 11:30:00,"WA2","Tot.Coliforms (MPN/100ml)","1046"
2019-08-20 11:30:00,"WA2","E.Coli (MPN/100ml)","45"
2019-09-24 11:35:00,"WA2","Water.Temp (°C)","9.30000000000001"
2019-09-24 11:35:00,"WA2","Turbidity..Form.Neph. (FNU)","8"
2019-09-24 11:35:00,"WA2","Dis.Oxygen.Sat (%)","96.2"
2019-09-24 11:35:00,"WA2","pH.25DegC (pH)","7.7"
2019-09-24 11:35:00,"WA2","NO3.NO2.as.N (ppb)","59"
2019-09-24 11:35:00,"WA2","P..Tot. (ppb)","42"
2019-09-24 11:35:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-09-24 11:35:00,"WA2","E.Coli (MPN/100ml)","548"
2019-10-22 09:52:00,"WA2","Water.Temp (°C)","9.69999999999999"
2019-10-22 09:52:00,"WA2","Turbidity..Form.Neph. (FNU)","1.1"
2019-10-22 09:52:00,"WA2","Dis.Oxygen.Sat (%)","99.9"
2019-10-22 09:52:00,"WA2","pH.25DegC (pH)","7.8"
2019-10-22 09:52:00,"WA2","NO3.NO2.as.N (ppb)","172"
2019-10-22 09:52:00,"WA2","P..Tot. (ppb)","18"
2019-10-22 09:52:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-10-22 09:52:00,"WA2","E.Coli (MPN/100ml)","83"
2019-11-19 11:15:00,"WA2","Water.Temp (°C)","11"
2019-11-19 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","0.72"
2019-11-19 11:15:00,"WA2","Dis.Oxygen.Sat (%)","100.2"
2019-11-19 11:15:00,"WA2","pH.25DegC (pH)","7.6"
2019-11-19 11:15:00,"WA2","NO3.NO2.as.N (ppb)","214"
2019-11-19 11:15:00,"WA2","P..Tot. (ppb)","16"
2019-11-19 11:15:00,"WA2","Tot.Coliforms (MPN/100ml)","1553"
2019-11-19 11:15:00,"WA2","E.Coli (MPN/100ml)","231"
2019-12-17 11:00:00,"WA2","Water.Temp (°C)","13.4"
2019-12-17 11:00:00,"WA2","Turbidity..Form.Neph. (FNU)","91.3"
2019-12-17 11:00:00,"WA2","Dis.Oxygen.Sat (%)","100.2"
2019-12-17 11:00:00,"WA2","pH.25DegC (pH)","7"
2019-12-17 11:00:00,"WA2","NO3.NO2.as.N (ppb)","21"
2019-12-17 11:00:00,"WA2","P..Tot. (ppb)","355"
2019-12-17 11:00:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2019-12-17 11:00:00,"WA2","E.Coli (MPN/100ml)","1203"
2020-01-21 11:15:00,"WA2","Water.Temp (°C)","16.6"
2020-01-21 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","0.45"
2020-01-21 11:15:00,"WA2","Dis.Oxygen.Sat (%)","101.2"
2020-01-21 11:15:00,"WA2","pH.25DegC (pH)","7.5"
2020-01-21 11:15:00,"WA2","NO3.NO2.as.N (ppb)","17"
2020-01-21 11:15:00,"WA2","P..Tot. (ppb)","19"
2020-01-21 11:15:00,"WA2","Tot.Coliforms (MPN/100ml)","1733"
2020-01-21 11:15:00,"WA2","E.Coli (MPN/100ml)","67"
2020-02-18 10:45:00,"WA2","Water.Temp (°C)","16.5"
2020-02-18 10:45:00,"WA2","Turbidity..Form.Neph. (FNU)","0.6"
2020-02-18 10:45:00,"WA2","Dis.Oxygen.Sat (%)","100.1"
2020-02-18 10:45:00,"WA2","pH.25DegC (pH)","7.7"
2020-02-18 10:45:00,"WA2","NO3.NO2.as.N (ppb)","16"
2020-02-18 10:45:00,"WA2","P..Tot. (ppb)","23"
2020-02-18 10:45:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2020-02-18 10:45:00,"WA2","E.Coli (MPN/100ml)","687"
2020-03-17 10:50:00,"WA2","Water.Temp (°C)","12.5"
2020-03-17 10:50:00,"WA2","Turbidity..Form.Neph. (FNU)","0.75"
2020-03-17 10:50:00,"WA2","Dis.Oxygen.Sat (%)","99.7"
2020-03-17 10:50:00,"WA2","pH.25DegC (pH)","7.7"
2020-03-17 10:50:00,"WA2","NO3.NO2.as.N (ppb)","17"
2020-03-17 10:50:00,"WA2","P..Tot. (ppb)","23"
2020-03-17 10:50:00,"WA2","Tot.Coliforms (MPN/100ml)","1414"
2020-03-17 10:50:00,"WA2","E.Coli (MPN/100ml)","121"
2020-05-19 11:15:00,"WA2","Water.Temp (°C)","9"
2020-05-19 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","1"
2020-05-19 11:15:00,"WA2","Dis.Oxygen.Sat (%)","100.7"
2020-05-19 11:15:00,"WA2","pH.25DegC (pH)","7.7"
2020-05-19 11:15:00,"WA2","NO3.NO2.as.N (ppb)","147"
2020-05-19 11:15:00,"WA2","P..Tot. (ppb)","17"
2020-05-19 11:15:00,"WA2","Tot.Coliforms (MPN/100ml)","980"
2020-05-19 11:15:00,"WA2","E.Coli (MPN/100ml)","20"
2020-06-23 11:20:00,"WA2","Water.Temp (°C)","8.30000000000001"
2020-06-23 11:20:00,"WA2","Turbidity..Form.Neph. (FNU)","1.1"
2020-06-23 11:20:00,"WA2","Dis.Oxygen.Sat (%)","99.2"
2020-06-23 11:20:00,"WA2","pH.25DegC (pH)","7.5"
2020-06-23 11:20:00,"WA2","NO3.NO2.as.N (ppb)","361"
2020-06-23 11:20:00,"WA2","P..Tot. (ppb)","14"
2020-06-23 11:20:00,"WA2","Tot.Coliforms (MPN/100ml)","488"
2020-06-23 11:20:00,"WA2","E.Coli (MPN/100ml)","32"
2020-07-21 12:00:00,"WA2","Water.Temp (°C)","9.10000000000002"
2020-07-21 12:00:00,"WA2","Turbidity..Form.Neph. (FNU)","8.9"
2020-07-21 12:00:00,"WA2","Dis.Oxygen.Sat (%)","99.6"
2020-07-21 12:00:00,"WA2","pH.25DegC (pH)","7.2"
2020-07-21 12:00:00,"WA2","NO3.NO2.as.N (ppb)","66"
2020-07-21 12:00:00,"WA2","P..Tot. (ppb)","51"
2020-07-21 12:00:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2020-07-21 12:00:00,"WA2","E.Coli (MPN/100ml)","649"
2020-08-18 10:50:00,"WA2","Water.Temp (°C)","6.69999999999999"
2020-08-18 10:50:00,"WA2","Turbidity..Form.Neph. (FNU)","1.4"
2020-08-18 10:50:00,"WA2","Dis.Oxygen.Sat (%)","99.7"
2020-08-18 10:50:00,"WA2","pH.25DegC (pH)","7.6"
2020-08-18 10:50:00,"WA2","NO3.NO2.as.N (ppb)","148"
2020-08-18 10:50:00,"WA2","P..Tot. (ppb)","13"
2020-08-18 10:50:00,"WA2","Tot.Coliforms (MPN/100ml)","649"
2020-08-18 10:50:00,"WA2","E.Coli (MPN/100ml)","52"
2020-09-22 10:55:00,"WA2","Water.Temp (°C)","10.1"
2020-09-22 10:55:00,"WA2","Turbidity..Form.Neph. (FNU)","2.4"
2020-09-22 10:55:00,"WA2","Dis.Oxygen.Sat (%)","100.4"
2020-09-22 10:55:00,"WA2","pH.25DegC (pH)","7.7"
2020-09-22 10:55:00,"WA2","NO3.NO2.as.N (ppb)","191"
2020-09-22 10:55:00,"WA2","P..Tot. (ppb)","14"
2020-09-22 10:55:00,"WA2","Tot.Coliforms (MPN/100ml)","770"
2020-09-22 10:55:00,"WA2","E.Coli (MPN/100ml)","66"
2020-10-20 10:50:00,"WA2","Water.Temp (°C)","10.8"
2020-10-20 10:50:00,"WA2","Turbidity..Form.Neph. (FNU)","1.4"
2020-10-20 10:50:00,"WA2","Dis.Oxygen.Sat (%)","99.8"
2020-10-20 10:50:00,"WA2","pH.25DegC (pH)","7.6"
2020-10-20 10:50:00,"WA2","NO3.NO2.as.N (ppb)","127"
2020-10-20 10:50:00,"WA2","P..Tot. (ppb)","20"
2020-10-20 10:50:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2020-10-20 10:50:00,"WA2","E.Coli (MPN/100ml)","488"
2020-11-17 10:10:00,"WA2","Water.Temp (°C)","11.5"
2020-11-17 10:10:00,"WA2","Turbidity..Form.Neph. (FNU)","0.95"
2020-11-17 10:10:00,"WA2","Dis.Oxygen.Sat (%)","99.4"
2020-11-17 10:10:00,"WA2","pH.25DegC (pH)","7.6"
2020-11-17 10:10:00,"WA2","NO3.NO2.as.N (ppb)","142"
2020-11-17 10:10:00,"WA2","P..Tot. (ppb)","13"
2020-11-17 10:10:00,"WA2","Tot.Coliforms (MPN/100ml)","1986"
2020-11-17 10:10:00,"WA2","E.Coli (MPN/100ml)","107"
2020-12-15 11:06:00,"WA2","Water.Temp (°C)","13.5"
2020-12-15 11:06:00,"WA2","Turbidity..Form.Neph. (FNU)","0.91"
2020-12-15 11:06:00,"WA2","Dis.Oxygen.Sat (%)","99"
2020-12-15 11:06:00,"WA2","pH.25DegC (pH)","7.5"
2020-12-15 11:06:00,"WA2","NO3.NO2.as.N (ppb)","194"
2020-12-15 11:06:00,"WA2","P..Tot. (ppb)","10"
2020-12-15 11:06:00,"WA2","Tot.Coliforms (MPN/100ml)","1300"
2020-12-15 11:06:00,"WA2","E.Coli (MPN/100ml)","54"
2021-01-19 10:50:00,"WA2","Water.Temp (°C)","14.6"
2021-01-19 10:50:00,"WA2","Turbidity..Form.Neph. (FNU)","1.5"
2021-01-19 10:50:00,"WA2","Dis.Oxygen.Sat (%)","101.2"
2021-01-19 10:50:00,"WA2","pH.25DegC (pH)","7.7"
2021-01-19 10:50:00,"WA2","NO3.NO2.as.N (ppb)","29"
2021-01-19 10:50:00,"WA2","P..Tot. (ppb)","17"
2021-01-19 10:50:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2021-01-19 10:50:00,"WA2","E.Coli (MPN/100ml)","161"
2021-02-16 11:04:00,"WA2","Water.Temp (°C)","12.6"
2021-02-16 11:04:00,"WA2","Turbidity..Form.Neph. (FNU)","5.2"
2021-02-16 11:04:00,"WA2","Dis.Oxygen.Sat (%)","98.8"
2021-02-16 11:04:00,"WA2","pH.25DegC (pH)","7.5"
2021-02-16 11:04:00,"WA2","NO3.NO2.as.N (ppb)","31"
2021-02-16 11:04:00,"WA2","P..Tot. (ppb)","21"
2021-02-16 11:04:00,"WA2","Tot.Coliforms (MPN/100ml)","2419"
2021-02-16 11:04:00,"WA2","E.Coli (MPN/100ml)","461"
2021-03-16 11:15:00,"WA2","Water.Temp (°C)","14"
2021-03-16 11:15:00,"WA2","Turbidity..Form.Neph. (FNU)","0.92"
2021-03-16 11:15:00,"WA2","Dis.Oxygen.Sat (%)","99.4"
